00:58|It was downright shameless on his part to come visiting them, especially at night, <b>almost at one in the morning</b>, after all that had happened.|The Idiot|Fyodor Dostoyevsky
00:58|"<b>00:58 CET</b><br/>""Everything's in place. Now all we have to do is. . .""<br/>William didn't move a muscle until the voice faded away. More words, but they were scattered in the wind. He raised the tarpaulin an inch, and his eyes settled on a group of four men standing only a few yards from the lifeboat."|Nothing Ventured|Jeffrey Archer
