08:41|08:41|It’s 08:41 and I’m in Bed practicing. Ma’s filled a plastic bag with really hot water and tied it tight so none spills out, she puts it in another bag and ties that too.|Room|Emma Donoghue
08:41|forty-one minutes past eight|By forty-one minutes past eight we are five hundred yards from the water’s edge, and between our road and the foot of the mountain we descry the piled-up remains of a ruined tower.|Narrative of a Journey Round the Dead Sea and in the Bible Lands in 1850 and 1851|Félicien de Saulcy
