09:14|9:14 a.m.|When Virginia woke the next morning, she found a large envelope lying on the doormat. She didn’t want to know who’d delivered it, or when. She checked her watch, 9:14 a.m.|This Was a Man|Jeffrey Archer
09:14|9:14 am|9:14 am lay in bed, staring at wall.|A Fraction of the Whole|Steve Toltz
