03:57|He flicked on the bedside light and picked up his watch. It was 3:57. He began to recall what had taken place a few hours earlier.|Honor Among Thieves|Jeffrey Archer
03:57|"Three minutes to four, she replied, consulting her broad old gold watch, and then holding it to her ear. ""Yes, three minutes to four. I thought it was later. You saw something, William Maubray - you did. You have seen something, haven't you?"""|All in the Dark|Joseph Sheridan Le Fanu
