16:33|At 4.33 pm, a short bald man puffing on a cigar arrived at the library. He approached a huge cabinet storing thousands of alphabetically arranged cards and slid a drawer out. The tips of his fingers were bandaged.|Havana World Series|José Latour
16:33|At 4:33, the second bus maneuvered its way onto the main thoroughfare, where they were held up by early commuters on their way home from work, while they were on their way to work.|Nothing Ventured|Jeffrey Archer
