12:52|12:52|Consuela stood on the pavement and checked her watch. It was 12:52, and she had to accept that it had been a fruitless morning.|Cheap at Half the Price|Jeffrey Archer
12:52|12.52|The nightclub stood on the junction, flamboyant, still. It was 12.52.|Dreams of Leaving|Rupert Thomson
