12:23|It would feel, she realised, altogether too strange to climb into the same bed with a man she hadn’t seen for two years.<br>She noticed the time on the digital alarm clock. <b>12:23</b>.|The Midnight Library|Matt Haig
12:23|"At what time did the <b>12:23 p.m.</b> S-line bus proceeding in the direction of Porte de Champerret arrive on that day?<br>""At 12:38 p.m.""<br>""Were there many people on the aforesaid S-bus?""<br>""Bags of 'em.""<br>""Did you particularly notice any of them?""<br>""An individual who had a very a long neck and a plait round his hat."""|Exercises in Style|Raymon Queneau
