15:04|3:04 P.M.|He checked his watch: 3:04 P.M. He banged on the door again, but still no one responded. Surely they would not deny him entry when he was only a couple of minutes late?|Paths of Glory|Jeffrey Archer
15:04|four minutes past three|He saw the clock in the town-hall tower standing at four minutes past three on that hot and windless late-July afternoon.|The Tommyknockers|Stephen King
15:04|1504|Woken at 1504 by Michelangelo hammering away with his chisel.|101 Reykjavik|Hallgrímur Helgason
