21:45|Hattie would certainly return soon. She wouldn't leave a room for long while Char occupied it.<br />My dance ended as the clock struck the quarter before ten.|Ella Enchanted|Gail Carson Levine
21:45|But for some unfathomable reason-birth, death, the end of the universe and all things available to man-Cody Menhoff's was closed at 9:45 PM on a Thursday...|Riven Rock|T.C. Boyle
