17:01|one minute past five|At one minute past five, Beth left the museum, hailed a taxi and, after giving the driver her address, sat in the back surrounded by boxes and unashamedly shed a tear.|Next in Line|Jeffrey Archer
17:01|One minute after five|One minute after five. The seated guests were told that the ceremony would begin shortly. A little more patience was required.|Trouble & Triumph: A Novel of Power & Beauty|"Tip ""T.I."" Harris with David Ritz"
