23:53|“It most certainly is, my darling. I’m just returning the vases.” She looked again at her watch. “I think you’ll find it’s seven minutes to midnight, so I’ve kept my side of the bargain.”|This Was a Man|Jeffrey Archer
23:53|It was near midnight. <br/>Torvik took the doll which had been left on the couch in the study, after first having mended its broken foot.|The Hammer of God|Bo Giertz
23:53|It was near midnight when she left the Palace in a clothes-hamper borne by two porters, covered with her own soiled smocks and petticoats which were supposedly being carried to the laundress.|Forever Amber|Kathleen Windsor
23:53|It was nearing midnight and the Prime Minister was sitting alone in his office, reading a long memo that was slipping through his brain without leaving the slightest trace of meaning behind.|Harry Potter and the Half-Blood Prince|J.K. Rowling
23:53|Midnight is approaching, and while the peak of activity has passed, the basal metabolism that maintains life continues undiminished, producing the basso continuo of the city's moan, a monotonous sound that neither rises or falls but is pregnant with foreboding.|After Dark|Haruki Murakami
