03:48|03.48|He checked the time, 03.48, and was about to enter the code when Collins calmly entered the room, dressed in a tailcoat, striped trousers, stiff white collar and grey silk tie.|Over My Dead Body|Jeffrey Archer
03:48|twelve minutes to four|When Jeremy and Cuby reached their room it was twelve minutes to four. The fire had nearly gone out in their bedroom, but Jeremy went downstairs and brought up more faggots to set it to a new blaze.|The Twisted Sword|Winston Graham
