08:56|"I filled her in on the weekend's events, and she paled when I told her about the gunshot. ""Thank the Lord you weren't hurt.""<br/>We discussed the incident a few minutes longer, and then I noticed the time. Four minutes before nine."|No Cats Allowed|Miranda James
08:56|It was nearly nine o'clock and the sun was fiercer every minute.|Burmese Days|George Orwell
08:56|It was Mrs. Poppets that woke me up next morning. She said: “Do you know that it’s nearly nine o’clock, sir?”<br/> “Nine o’ what?” I cried, starting up.<br/> “Nine o’clock,” she replied, through the keyhole. “I thought you was a- oversleeping yourselves.”|Three Men in a Boat|Jerome K. Jerome
