09:40|9:40|The Chairman broke the circuit and lit another cigarette: 9:40.|Shall We Tell the President?|Jeffrey Archer
09:40|9:40|After breakfast she selected a maternity outfit that made her, with a little assistance, look about seven months pregnant. She left the hotel at 9:40 a.m., and took a taxi to Lafayette street, where she entered a monument to glass and steel, and, after checking the directory on the wall, took a lift to the twenty-first floor.|Cometh the Hour|Jeffrey Archer
09:40|nine-forty|His business partner rang the office at about nine-forty to say he hadn't been able to contact Robin since yesterday morning and was worried. Mrs. Frensham came over first and found the remains of a meal on the kitchen table, his car in the driveway and his bed apparently not slept in.|The Private Patient|P.D. James
09:40|twenty minutes to ten|Hartmann closed the door of the banqueting hall and stopped to fasten his watch. It was twenty minutes to ten. From the office along the corridor came a faint sound of typing; a telephone rang.|Munich|Robert Harris
09:40|twenty minutes before ten|It comprised all that was required of the servant, from eight in the morning, exactly at which hour Phileas Fogg rose, till half-past eleven, when he left the house for the Reform Club—all the details of service, the tea and toast at twenty-three minutes past eight, the shaving-water at thirty-seven minutes past nine, and the toilet at twenty minutes before ten.|Around the World in Eighty Days|Jules Verne
09:40|9:40|Must have the phone disconnected. Some contractor keeps calling me up about payment for 50 bags of cement he claims I collected ten days ago. Says he helped me load them onto a truck himself. I did drive Whitby's pick-up into town but only to get some lead screening. What does he think I'd do with all that cement? Just the sort of irritating thing you don't expect to hang over your final exit. (Moral: don't try too hard to forget Eniwetok.) Woke 9:40. To sleep 4:15.|The Voices of Time|J.G. Ballard
