01:10|The back door was unbolted, Sir, while Caldwell and Miss Makepiece checked the lights. That was at about <b>ten past one</b>.|The Murder of Santa Claus|P.D. James
01:10|It was at <b>ten minutes past one</b> by Bond’s watch when, at the high table, the whole pattern of play suddenly altered.|Casino Royale|Ian Fleming
01:10|February 26, Saturday - Richards went out <b>1.10 am</b> and found it clearing a bit, so we got under way as soon as possible, which was 2:10a.m.|South: The Endurance Expedition|Ernest Shackleton
