15:47|Three forty-seven|Three forty-seven. He estimated that he still had at least another twenty minutes before the bridge party would begin to break up.|As the Crow Flies|Jeffrey Archer
15:47|3:47 P.M.|One day, the 30th of September, at 3:47 P.M., a telegram, transmitted by cable from Valentia (Ireland) to Newfoundland and the American Mainland, arrived at the address of President Barbicane.|Journey to the Center of the Earth|Jules Verne
15:47|3.47pm|Leo drank the milky solution of lethal barbiturate at 3.47pm and his parents said that within minutes he was in what appeared to be a deep sleep.|Me Before You|Jojo Moyes
