19:41|LIGHTING-UP TIME WAS <b>7:41 P.M.</b> on September 25th. Krantz didn’t appear on the outskirts of Wentworth until just after eight.|False Impression|Jeffrey Archer
19:41|"Do you expect to make an arrest? What's to stop this woman from leaving the country?
""Up to now, I'm afraid nothing."" And since they knew there wasn't a train until <b>7:41</b> in the evening, they had all dashed off to the airport in Pisa."|Death of a Dutchman|Magdalen Nabb
