07:44|sixteen minutes to eight|‘If you’re referring to Sergeant Jennings, sir, when I arrived this morning at sixteen minutes to eight, he was unshaven and incorrectly dressed, despite still being on duty. I didn’t bawl him out. But I did leave him in no doubt how I felt about his attitude and appearance while serving as a police officer.’|Next in Line|Jeffrey Archer
07:44|seven forty-four|"She voices her thoughts: ""It's not exactly how you'd choose to go, is it? You'd rather die flying a kite with your grandchildren, or at a great party or something. Not on the seven forty-four."""|One Moment, One Morning|Sarah Rayner
