18:20|6:20 P.M.|In Harley Street, Bond Street, the King’s Road and Magdalen College, Oxford, it was 6:20 P.M. Four men, unknown to each other, checked the market price of Prospecta Oil in the final edition of the London Evening Standard.|Not a Penny More, Not a Penny Less|Jeffrey Archer
18:20|six twenty|It was six twenty before Sarah Berowne managed to reach Ivor Garrod by telephone. She had been in her flat most of the early part of the afternoon but hadn't dared ring from there.|A Taste for Death|P.D. James
18:20|twenty past six|By the time Elliot's mother arrived at twenty past six, Mrs. Sen always made sure all evidence of her chopping was disposed of.|Interpreter of Maladies|Jhumpa Lahiri
