07:27|7:27|The pilot welcomed them aboard and warned them there might be a slight delay. Dexter checked his watch: 7:27. He began drumming his fingers on the armrest that divided him from Scott.|Honor Among Thieves|Jeffrey Archer
07:27|7.27|His appointment with the doctor was for 8.45. It was 7.27.|The Return of the Dancing Master|Henning Mankell
