03:50|She had used her cell phone to leave several messages on the answering machine in Sao Paulo of the young dentist of the previous evening, whose name was Fernando. The first was recorded at <b>ten or five to four</b> in the morning.|A Death in Brazil: A Book of Omissions|Peter Robb
03:50|My watch said <b>3.50</b>, but it had stopped.|Night Surf|Stephen King
