06:20|6:20 a.m.|It was 6:20 a.m., and my parents and I were standing, stunned and half-awake, in the parking lot of a Howard Johnson's in Iowa.|Soon I Will Be Invincible|Austin Grossman
06:20|twenty past six|Because when that clock said twenty past six it was really only five minutes past, and at five minutes past I don't suppose Colonel Protheroe had even arrived at the house.|The murder at the Vicarage|Agatha Christie
