11:04|11:04|Senator Harrison died before he reached the hospital and Mark had his wound patched up by a house doctor. Mark checked his watch and laughed. It was 11:04—he was going to live.|Shall We Tell the President?|Jeffrey Archer
11:04|11.04|Consequently we are happy to announce that since the excess excuses have now been used, the 11.04 DeepDrop to Sydney is ready for boarding at Gate Six.|Lost in a Good Book|Jasper Fforde
11:04|past 11 o'clock|As her husband had told him, she was still in bed although it was past 11 o'clock. Her normally mobile face was encased in clay, rigid and menacing as an Aztec mask.|Scoop|Evelyn Waugh
