00:04|At four minutes past twelve, Frank Macintosh and Paulie Logan enter the lobby dressed in their suits. There are handshakes all around. Frank’s pompadour appears to have had an oil change.|Billy Summers|Stephen King
00:04|At four minutes past midnight, January 22, Admiral Lowry's armada of more than 250 ships reached the transport area off Anzio. The sea was calm, the night was black.|Anzio: Epic of Bravery|Fred Sheehan
