03:17|Hassan checked her watch – 03.17 – confident that the only person on board still awake would be the young man on the bridge. Rook to bishop’s four. He removed a knight from the board.|Next in Line|Jeffrey Archer
03:17|Timestamp says 3:17 a.m. A large block of text. Not a good sign of things to come.|Bath Haus|P.J. Vernon
03:17|It was seventeen minutes past three in the morning. Mila, in a trenchcoat and boots, sat down on the edge of the bed. Malik Solanka groaned. Disaster always arrived when your defences were at their lowest: blindsiding you, like love.|Fury|Salman Rushdie
03:17|The two of us sat there, listening—Boris more intently than me. “Who’s that with him then?” I said. “Some whore.” He listened for a moment, brow furrowed, his profile sharp in the moonlight, and then lay back down. “Two of them.” I rolled over, and checked my iPod. It was 3:17 in the morning.|The Goldfinch|Donna Tartt
03:17|He turned to the monitors again and flicked through the screens, each one able to display eight different camera mountings, giving Kurt 192 different still lives of Green Oaks at 3.17 a.m. this March night.|What Was Lost|Catherine O'Flynn
