20:32|eight thirty-two|"At the station he captured Miss Lantry out of the gadding mob at eight thirty-two. ""We mustn't keep mamma and the others waiting,"" said she. ""To Wallack's Theatre as fast as you can drive!"""|The Four Million|O. Henry
20:32|8:32 p.m.|The origins of the Ankh-Morpork Civil War (8:32 p.m., Grune 3,432—10:45 a.m., Grune 4,432) have always been a subject of heated debate among historians.|Moving Pictures|Terry Pratchett
