00:15|At <b>twelve-fifteen</b> he got out of the van. He tucked the pistol under the waistband of his trousers and crossed the silent, deserted street to the Hudston house.|Watchers|Dean Koontz
00:15|"The party broke up after supper about a <b>quarter past twelve</b>. Seeing her visitors off, Olga Mihalovna stood at the door and said:
""You really ought to take a shawl! It's turning a little chilly. Please God, you don't catch cold!"""|The Party and Other Stories|Anton Pavlovich Chekhov
