03:27|3:27 a.m.|At 3:27 a.m., he called for silence again. “I, Leonard Derek Hardy, being the returning officer…” Heads were bowed, eyes were closed, while some of those present turned away, unable even to face the stage as they crossed their fingers and waited for the numbers to be read out.|Mightier Than the Sword|Jeffrey Archer
03:27|twenty-seven minutes past three|With the Ranger at their head, they went out of town at a fast trot. If there had been anybody there to notice it, he would have seen that the clock on the wall at the Bird Cage registered the time as twenty-seven minutes past three.|Oh, You Tex!|William MacLeod Raine
