11:27|twenty-seven minutes past eleven|Tom turned into Savoy Place at twenty-seven minutes past eleven, to face a fleet of stationary limousines disgorging their passengers outside the hotel.|Be Careful What You Wish For|Jeffrey Archer
11:27|11.27|It's from one of the more recent plates the tree has scanned: 11.27 in the morning of 4 April 1175|The Second Internet Cafe, Part 2: The Cascade Annihilator|Chris James
