04:22|4:22|The chairman dialed seven digits and asked to speak to the duty officer. He checked his watch as he waited to be put through. It was 4:22.|Honor Among Thieves|Jeffrey Archer
04:22|4.22|He hurt me to the point where I wanted to tell him something. My watch said 4.22 now. It had stopped. It was smashed.|The Ipcress File|Len Deighton
