00:10|ten minutes past midnight|Munster tells me that it was in the display case when he locked up last night. That was at ten minutes past midnight. He unlocked this morning shortly after six but didn't look at the display case, although he thinks that he might have noticed if the arm had gone. But he can't be sure.|The Skull Beneath the Skin|P.D. James
00:10|ten minutes past midnight|It was at ten minutes past midnight. Three police cars, Alsations and a black maria arrive at the farmhouse. The farmer clad only in a jock-strap, refused them entry.|The Queue|Jonathan Barrow
00:10|ten minutes past midnight|At ten minutes past midnight a call was made to the police by Garry Ashe from his aunt's house to say that he had returned from a walk to discover her body.|A Certain Justice|P.D. James
