11:25|The BEA Viscount landed at Geneva airport at eleven twenty-five local time that morning, a few minutes later than scheduled. The stewardess advised passengers to put their watches forward one hour to Central European Time.|A Matter of Honor|Jeffrey Archer
11:25|At 10.15 Arlena departed from her rondezvous, a minute or two later Patrick Redfern came down and registered surprise, annoyance, etc. Christine's task was easy enough. Keeping her own watch concealed, she asked Linda at twenty-five past eleven what time it was. Linda looked at her watch and replied that it was a quarter to twelve.|Evil Under the Sun|Agatha Christie
11:25|When, at about 11.25 am, Katharina Blum was finally taken from her apartment for questioning, it was decided not to handcuff her at all.|The Lost Honour of Katharina Blum|Heinrich Böll
