13:42|1:42 P.M.<br>Behind Chapin Hall was the official campus rehearsal and practice space building for more music students. Everyone called it the Beehive, because during school, the building emitted an atonal assemblage of strings, horns, and keys through its windows; Braque guessed that some imaginative people once likened it to the pleasant buzzing of insects.|Kitchens of the Great Midwest|J. Ryan Stradal
13:42|The last note was recorded at 1.42 pm: G.M. on site at H-by; will take over the matter.|The Girl With the Dragon Tattoo|Stieg Larsson
