16:05|"I was standing at the top of the long flight, overlooking the red brick buildings that walled the snow-filled quad and preparing to catch the trolley back to the asylum, when a tall young man with a rather ugly and bespectacled, but intelligent face, came up and said, ""Could you please tell me the time?""
I glanced at my watch. ""<b>Five past four</b>."""|The Bell Jar|Sylvia Plath
16:05|IT was exactly <b>five minutes past four</b> as Mr. Robert Audley stepped out upon the platform at Shoreditch, and waited placidly … it took a long while to make matters agreeable to all claimants, and even the barrister's seraphic indifference to mundane affairs nearly gave way.|Lady Audley's Secret|Mary Elizabeth Braddon
